ensembl_gene_id,symbol,gene_biotype,69_AM18_Cryo_MTB,70_AM18_Cryo_Media,71_AM21_MTB,72_AM21_Media,73_AM21_Cryo_MTB,74_AM21_Cryo_Media,AM18_AM_Media,AM18_AM_TB
ENSG00000000003,,protein_coding,0.3030512220798622,-0.26960468774762397,1.9382685492126768,1.4228563275204094,1.5334117167038224,1.0217531117226037,0.291713168763904,-0.6869925380311107
ENSG00000000419,,protein_coding,4.209941817688381,4.665855060057665,3.692443433411106,4.13676668545895,4.3115464998464335,4.761490455138864,4.400617732260354,4.531788629752958
ENSG00000000457,,protein_coding,3.598012269366955,4.485282814415845,3.4168089907976786,3.978193659132287,3.0842259950131328,4.232205919747527,3.760651873145577,4.198581826340315
ENSG00000000460,,protein_coding,2.0559583601150897,2.0133292755238745,2.5798145783002004,3.163336405862852,2.1099126386767826,2.581840943804731,2.3369019425301594,2.231393696415237
ENSG00000000938,,protein_coding,9.146565216985124,9.17430580821259,9.050273574725807,9.141952931696602,9.311892373114775,9.24600220403843,9.123970283141839,9.104235482012639
ENSG00000000971,,protein_coding,-4.451836280083606,1.1810567212619412,-1.9686220463958417,-3.9346956770976744,-4.29947829746092,-1.0937241056973321,-2.6822916227031515,1.4373355969710908
ENSG00000001036,,protein_coding,5.610209857636884,5.858303679221125,5.766087573829997,6.201013609006725,6.5230925334892484,6.475287574536495,6.150146348518557,6.205884162029579
ENSG00000001084,,protein_coding,5.050000904818691,5.3684691494330945,5.0953122593582565,5.877481628416773,4.907536022716613,5.62357150832874,5.1149066843182815,6.034926907520433
ENSG00000001167,,protein_coding,6.315520574042078,6.753502779252884,5.7359733012365615,6.340264795042927,6.271326140263578,6.60594473610114,6.030481005564096,6.388967875212291
ENSG00000001460,,protein_coding,2.5139480045784808,2.5377502343099803,2.9478545980418747,3.378187278186681,3.5522707439551384,3.0124752981345932,3.358976395668582,3.188787525037377
ENSG00000001461,,protein_coding,5.172045209929852,4.634076351385004,5.137810031421087,4.661494079046736,4.99743790941837,5.046963674519884,4.989123074715008,4.592478757613357
ENSG00000001497,,protein_coding,5.655380795507776,5.321356553594975,5.234970667811865,5.692838207375117,5.6386310287583195,5.330675496785203,5.4314505433460365,5.353023140816768
ENSG00000001561,,protein_coding,5.401473275320068,5.888247481394114,6.012088782504348,6.807613758986324,5.563159060097874,6.420222761482959,6.301109205357558,7.021470627041006
ENSG00000001629,,protein_coding,5.773371156859896,5.458315766815575,5.70238819488261,6.154092561619232,5.406154089900496,5.874622693032577,5.55132805405655,5.674073950763209
ENSG00000001630,,protein_coding,2.4906782252556336,2.0902912573387584,3.127302373602694,4.001942261904896,3.782670743892952,3.1875620046926842,2.3990967041375035,2.8239693812462687
ENSG00000001631,,protein_coding,3.412349864570674,2.2664482124925858,2.152393354565524,2.4403437542492505,2.9766461078133184,2.834382975820882,2.7439731319989464,3.0996038238596957
ENSG00000002016,,protein_coding,3.6514515283284155,1.3153578129735322,2.7428728602542463,3.4490086153763775,1.9293403930349615,2.7475781482836097,2.906958236421103,2.7189998216447258
ENSG00000002330,,protein_coding,3.5425171567752516,4.295179931035902,3.73735585528668,3.2048556753011193,3.8654286292147684,3.5372507927806605,3.74157463595043,3.505201627252234
ENSG00000002549,,protein_coding,6.97180491499225,8.334021657238567,8.13911812384989,9.10130617582219,7.755465119112405,9.17812794608452,7.66406380739096,8.862291575164898
ENSG00000002586,,protein_coding,7.194272361422497,7.203424534290396,6.773518939102305,7.115833228432881,7.579722020486473,7.738110921187571,6.5639399988784195,6.801329653109709
ENSG00000002587,,protein_coding,0.67744673686136,-2.5915327826349865,2.72067711414005,2.4051543257869503,1.2551105542167182,-0.5632093889985523,0.23827390980244345,-0.8072867717488227
ENSG00000002745,,protein_coding,-4.451836280083606,-1.8545671884687802,-4.290550141283204,-3.9346956770976744,-4.29947829746092,-1.9417210122522819,-2.6822916227031515,-3.745886227084679
ENSG00000002822,,protein_coding,2.7865684592414723,2.163354719528482,1.899274417596813,1.9960416604652116,1.4284421571022798,1.0939028974784395,1.5215807106624986,1.239006880525112
ENSG00000002834,,protein_coding,9.396101921865492,9.324719916177223,9.242171038670042,8.906672104784665,9.269783975455171,9.015526162355837,9.12753391413846,8.910911031084535
ENSG00000002919,,protein_coding,4.07564072597679,3.771871948228535,3.1440780863535203,3.7447844224077715,3.782670743892952,4.166803444525887,4.273565822053644,4.093317561012265
ENSG00000002933,,protein_coding,2.023897150882791,1.8895939071016297,1.5423398728815374,2.541037753868723,2.0403717054237056,0.2599128489173682,1.5215807106624986,1.4893302346093522
ENSG00000003056,,protein_coding,8.11967937039421,8.360480382254499,8.316086402296321,8.67886360069059,8.397706485763598,8.594526203435846,8.371925056364642,8.520412306623568
