donorID,cell,symbol,ENSEMBLID,batch,cryo.rank.pos,fresh.rank.pos,cryo.rank.neg,fresh.rank.neg,cryo.FC,fresh.FC
AM18,AM,,ENSG00000129824,different,12826,4710,1426,9520,-1.309621503993693,0.15879781695491957
AM21,AM,,ENSG00000129824,same,5153,8702,9227,5678,0.1894918445065601,-0.12411732630418193
AM18,AM,,ENSG00000129911,different,13141,12093,1239,2287,-1.5856448918250545,-0.4839998725871162
AM21,AM,,ENSG00000129911,same,13227,13116,1153,1264,-1.5884596306059509,-1.5980336109601585
AM18,AM,,ENSG00000129925,different,9206,6746,5174,7634,-0.15024197291282348,0.024351763547018734
AM21,AM,,ENSG00000129925,same,7512,3689,6867,10691,0.005591959890773879,0.41670460285336297
AM18,AM,,ENSG00000129932,different,13206,6295,1174,8085,-1.698283587848239,0.05401893239623101
AM21,AM,,ENSG00000129932,same,2312,3137,12068,11243,0.8626096109665289,0.5364267098273503
AM18,AM,,ENSG00000129933,different,4156,6205,10224,8175,0.2877171330237438,0.05889031913911591
AM21,AM,,ENSG00000129933,same,5885,7440,8495,6940,0.10115233065382423,0.03912637825551979
AM18,AM,,ENSG00000129951,different,13862,14051,459,326,-3.1840906219098337,-1.800560198547734
AM21,AM,,ENSG00000129951,same,14027,3999,312,9341,-3.6646105278198178,0.3558544641855299
AM18,AM,,ENSG00000129968,different,10343,8276,4037,6104,-0.32859326028974456,-0.07404455940390697
AM21,AM,,ENSG00000129968,same,9650,9067,4730,5313,-0.27102358410398963,-0.17302129176795056
AM18,AM,,ENSG00000129991,different,562,12475,13749,1857,2.5972690916148258,-0.5781677772112861
AM21,AM,,ENSG00000129991,same,6441,1040,7165,13210,0.03582919032127485,1.940816964906686
AM18,AM,,ENSG00000129993,different,4368,4710,9221,9520,0.27534099672746315,0.15879781695491957
AM21,AM,,ENSG00000129993,same,13067,12752,1177,1603,-1.5491333103998817,-1.2291080365356264
AM18,AM,,ENSG00000130005,different,4368,1378,9221,12985,0.27534099672746315,0.8957634111211257
AM21,AM,,ENSG00000130005,same,1457,3999,12889,9341,1.620791691042431,0.3558544641855299
AM18,AM,,ENSG00000130021,different,12243,10790,2137,3590,-0.8778441492547411,-0.29033288099233134
AM21,AM,,ENSG00000130021,same,5917,3078,8462,11302,0.09679720761270216,0.5517746741607863
AM18,AM,,ENSG00000130023,different,11224,3896,3156,10484,-0.5104036313744267,0.21795026218188163
AM21,AM,,ENSG00000130023,same,11375,2279,3005,12101,-0.6047472856108809,0.8168282476312325
AM18,AM,,ENSG00000130024,different,6710,9675,7670,4705,0.11160411080700783,-0.18148148235629513
AM21,AM,,ENSG00000130024,same,3431,7210,10949,7170,0.4729255885278185,0.06707464551518072
AM18,AM,,ENSG00000130035,different,429,13814,13907,537,3.0826959187850678,-1.426164683766236
AM21,AM,,ENSG00000130035,same,1363,3999,12924,9341,1.6207916910424314,0.3558544641855299
AM18,AM,,ENSG00000130038,different,7826,7013,6554,7367,5.841058691284928e-4,0.007680084102791973
AM21,AM,,ENSG00000130038,same,2440,2779,11940,11601,0.795249635315177,0.6392479576539021
AM18,AM,,ENSG00000130052,different,1514,825,12866,13555,1.0515025280286396,1.4255488493810793
AM21,AM,,ENSG00000130052,same,2073,1037,12307,13343,1.019093543290718,1.9554108253139608
AM18,AM,,ENSG00000130066,different,1390,1123,12990,13257,1.1605327980586644,1.0781520135570428
AM21,AM,,ENSG00000130066,same,1812,1692,12568,12688,1.2389681342642547,1.176546089784928
AM18,AM,,ENSG00000130119,different,5616,6943,8764,7437,0.2213207412430771,0.011853698178004635
AM21,AM,,ENSG00000130119,same,7528,11749,6852,2631,0.0035663215087948785,-0.7331505418732149
AM18,AM,,ENSG00000130147,different,7944,6515,6436,7865,-0.011505923826359954,0.03988785076360468
AM21,AM,,ENSG00000130147,same,4967,6006,9413,8374,0.21279746876770744,0.21499192834567982
AM18,AM,,ENSG00000130150,different,7958,10576,6421,3804,-0.013310943285600452,-0.26684062332684366
AM21,AM,,ENSG00000130150,same,11991,9727,2389,4653,-0.8056982209041177,-0.2657475061233274
AM18,AM,,ENSG00000130158,different,11741,4558,2639,9694,-0.651727480818685,0.15879781695492
AM21,AM,,ENSG00000130158,same,10790,2994,3590,11386,-0.4604756905794849,0.5748642461273252
AM18,AM,,ENSG00000130159,different,9903,10418,4477,3962,-0.2476937548504905,-0.24997822232763367
AM21,AM,,ENSG00000130159,same,8561,10874,5819,3506,-0.12045930226046941,-0.4798182239888251
AM18,AM,,ENSG00000130164,different,356,183,14024,14197,3.518258356611782,3.3621168728505686
AM21,AM,,ENSG00000130164,same,1280,653,13100,13727,1.7799700291532332,3.119637506372233
AM18,AM,,ENSG00000130165,different,2899,11998,11480,2382,0.4866782295549159,-0.46614412173488207
AM21,AM,,ENSG00000130165,same,5554,11140,8826,3239,0.13640614507285198,-0.5387191814014969
AM18,AM,,ENSG00000130175,different,6137,6648,8243,7732,0.1681168623304199,0.03034247009876534
AM21,AM,,ENSG00000130175,same,6085,6794,8295,7586,0.078381283175748,0.12051635248997172
AM18,AM,,ENSG00000130177,different,8322,6057,6058,8323,-0.0513942371792524,0.0686000079833411
AM21,AM,,ENSG00000130177,same,4117,3908,10263,10472,0.3329980905397836,0.3724135560589392
AM18,AM,,ENSG00000130193,different,12064,12750,2316,1630,-0.7891593573757092,-0.6499396591528033
AM21,AM,,ENSG00000130193,same,12690,12992,1690,1388,-1.185374849530442,-1.4560329625140271
AM18,AM,,ENSG00000130202,different,1855,1683,12525,12697,0.8308781040431423,0.7144788858122775
AM21,AM,,ENSG00000130202,same,1336,1603,13044,12777,1.6691640328510067,1.2515481127717756
AM18,AM,,ENSG00000130203,different,6553,5589,7827,8791,0.1257815390163497,0.1017126159460755
AM21,AM,,ENSG00000130203,same,5809,6280,8571,8100,0.1099284197443442,0.18079038742793152
AM18,AM,,ENSG00000130204,different,7597,10473,6783,3907,0.02435522481886565,-0.2569890458373969
AM21,AM,,ENSG00000130204,same,10964,8406,3416,5974,-0.5021681240322167,-0.0800505399726621
AM18,AM,,ENSG00000130208,different,7116,8632,7264,5748,0.07281130030663263,-0.09806419053982296
AM21,AM,,ENSG00000130208,same,7891,9218,6489,5162,-0.04421099014433061,-0.1920190069741814
AM18,AM,,ENSG00000130222,different,2238,1047,12142,13333,0.6645525086384021,1.186783590639541
AM21,AM,,ENSG00000130222,same,1704,1600,12674,12780,1.3218802488800405,1.2536044059375797
AM18,AM,,ENSG00000130227,different,8836,9290,5544,5090,-0.10494331077528418,-0.1475576178073128
AM21,AM,,ENSG00000130227,same,9372,9308,5008,5072,-0.23005357782154956,-0.20424426722490363
AM18,AM,,ENSG00000130244,different,3123,12094,11257,2286,0.4476099386380752,-0.4844098248021895
AM21,AM,,ENSG00000130244,same,13633,11890,747,2489,-2.3315418753272543,-0.7865898008346757
AM18,AM,,ENSG00000130254,different,8542,4169,5838,10211,-0.07173639928608733,0.190571780382637
AM21,AM,,ENSG00000130254,same,7605,10087,6775,4293,-0.007968038083849827,-0.32377020305336934
AM18,AM,,ENSG00000130255,different,6261,3657,8119,10723,0.15528811221520566,0.24408209591205576
AM21,AM,,ENSG00000130255,same,6092,5881,8288,8499,0.07750355823965105,0.2317492814233182
AM18,AM,,ENSG00000130270,different,8762,4368,5618,10012,-0.09616912701045877,0.17322488759019983
AM21,AM,,ENSG00000130270,same,14120,11806,259,2574,-3.9820927176759877,-0.7537700269889687
AM18,AM,,ENSG00000130299,different,2251,10892,12129,3488,0.662364119836711,-0.30378526659171623
AM21,AM,,ENSG00000130299,same,1457,1538,12889,12842,1.620791691042431,1.3165415401607037
AM18,AM,,ENSG00000130303,different,3488,2027,10892,12353,0.3831384718621882,0.583891343057549
AM21,AM,,ENSG00000130303,same,2552,2496,11828,11884,0.7479588385176239,0.7363242153788008
AM18,AM,,ENSG00000130304,different,9429,12304,4951,2076,-0.17933555591355077,-0.5297145091842124
AM21,AM,,ENSG00000130304,same,8927,11571,5453,2809,-0.16759220632244087,-0.6713112880553522
AM18,AM,,ENSG00000130305,different,3765,10997,10615,3383,0.3400881780420848,-0.31810493790878347
AM21,AM,,ENSG00000130305,same,6368,7892,8012,6488,0.04441668615799799,-0.012251673569029009
AM18,AM,,ENSG00000130307,different,4368,13386,9221,982,0.27534099672746315,-0.9407378565959945
AM21,AM,,ENSG00000130307,same,6441,3999,7165,9341,0.03582919032127485,0.3558544641855299
AM18,AM,,ENSG00000130309,different,8749,10459,5631,3921,-0.09479106044305219,-0.25530552504097415
AM21,AM,,ENSG00000130309,same,9547,8282,4833,6098,-0.25523678125467875,-0.06317379929393674
AM18,AM,,ENSG00000130311,different,3300,2604,11080,11776,0.4174230550751705,0.4150159151672943
AM21,AM,,ENSG00000130311,same,4995,2672,9385,11708,0.21035782132832725,0.6708510561345644
AM18,AM,,ENSG00000130312,different,13008,11264,1372,3116,-1.3925578449757645,-0.34757081241215726
AM21,AM,,ENSG00000130312,same,12947,11931,1433,2449,-1.3930141084825993,-0.8050367253917212
AM18,AM,,ENSG00000130313,different,10000,4082,4380,10298,-0.2684095471280097,0.19950861754810223
AM21,AM,,ENSG00000130313,same,10901,9927,3479,4453,-0.4883051177671742,-0.29997057612166955
AM18,AM,,ENSG00000130332,different,8228,5373,6151,9007,-0.04027332422769625,0.11715870617247548
AM21,AM,,ENSG00000130332,same,7725,8520,6655,5860,-0.022617082062281746,-0.09696769755278423
AM18,AM,,ENSG00000130338,different,7600,10061,6780,4319,0.023914917171897088,-0.21385761958957428
AM21,AM,,ENSG00000130338,same,7430,7498,6950,6882,0.013537414298579797,0.03341757188824168
AM18,AM,,ENSG00000130340,different,3185,2237,11195,12143,0.4371812035906313,0.5201814694299278
AM21,AM,,ENSG00000130340,same,3273,2443,11107,11937,0.5205775278846128,0.7557144355608756
AM18,AM,,ENSG00000130347,different,3953,10911,10427,3469,0.3130606626766226,-0.3055160230621232
AM21,AM,,ENSG00000130347,same,12860,10753,1520,3627,-1.2988099563156417,-0.45392312013893
AM18,AM,,ENSG00000130348,different,10260,6835,4120,7545,-0.3110563077329287,0.01818662171516383
AM21,AM,,ENSG00000130348,same,8314,6278,6066,8102,-0.0947895127591627,0.1811468406069272
AM18,AM,,ENSG00000130349,different,12198,8870,2182,5510,-0.8519396673063548,-0.11547730234102671
AM21,AM,,ENSG00000130349,same,11772,7726,2607,6653,-0.7226695653945727,0.005911993128570714
AM18,AM,,ENSG00000130363,different,9669,10658,4711,3722,-0.21172386075316485,-0.2766586910703319
AM21,AM,,ENSG00000130363,same,9179,7902,5201,6478,-0.20179825141791596,-0.013662349734658186
AM18,AM,,ENSG00000130368,different,4368,550,9221,13830,0.27534099672746315,1.8468538106401797
AM21,AM,,ENSG00000130368,same,14243,84,121,14295,-4.60802699945345,5.9104433158631675
AM18,AM,,ENSG00000130377,different,13941,13611,380,768,-3.4250987214136286,-1.0949587752908627
AM21,AM,,ENSG00000130377,same,10707,741,3656,13565,-0.4495976368489667,2.677782559072892
AM18,AM,,ENSG00000130382,different,8739,5519,5641,8861,-0.0932654723879125,0.10668578443562993
AM21,AM,,ENSG00000130382,same,7344,6993,7036,7387,0.022295366485783674,0.09563690605602115
AM18,AM,,ENSG00000130396,different,3650,2042,10730,12338,0.3563150752600279,0.5766793592401092
AM21,AM,,ENSG00000130396,same,2569,3192,11811,11188,0.7417440385285179,0.5239719787275421
AM18,AM,,ENSG00000130402,different,5605,7602,8775,6778,0.22234830771038716,-0.029346228850094747
AM21,AM,,ENSG00000130402,same,7501,5751,6879,8629,0.007318011950388836,0.24747717091945454
AM18,AM,,ENSG00000130414,different,7126,7231,7254,7149,0.07160459201216707,-0.006157620568289168
AM21,AM,,ENSG00000130414,same,5901,9234,8479,5146,0.09848237265615722,-0.19437287401979475
AM18,AM,,ENSG00000130429,different,6540,5076,7840,9304,0.1267798164929248,0.13878653451917433
AM21,AM,,ENSG00000130429,same,9412,5820,4968,8560,-0.23601111288786036,0.23864268623307705
AM18,AM,,ENSG00000130449,different,2053,1443,12327,12937,0.7291674905209575,0.8570797016413465
AM21,AM,,ENSG00000130449,same,2304,2401,12076,11979,0.8693321298911769,0.7763415457012934
AM18,AM,,ENSG00000130475,different,12681,12973,1698,1407,-1.19548845422982,-0.7304683028893018
AM21,AM,,ENSG00000130475,same,7533,6435,6847,7945,0.002470593374844121,0.16448893846970636
AM18,AM,,ENSG00000130477,different,4368,2789,9221,11590,0.27534099672746315,0.37292262230776735
AM21,AM,,ENSG00000130477,same,1299,965,13081,13415,1.7477038035246508,2.13785381196624
AM18,AM,,ENSG00000130479,different,7060,10082,7320,4298,0.07699704059879853,-0.2157714275484235
AM21,AM,,ENSG00000130479,same,8382,11364,5998,3016,-0.10215117859607847,-0.6057666028256934
AM18,AM,,ENSG00000130487,different,1133,6469,13247,7911,1.4749054886096507,0.04293397350000516
AM21,AM,,ENSG00000130487,same,2496,10929,11880,3443,0.7727947844874808,-0.4921424423694203
AM18,AM,,ENSG00000130508,different,4368,141,9221,14222,0.27534099672746315,3.618229435592217
AM21,AM,,ENSG00000130508,same,14027,3999,312,9341,-3.6646105278198178,0.3558544641855299
AM18,AM,,ENSG00000130511,different,11366,10068,3014,4312,-0.5489670586113382,-0.21455377951699983
AM21,AM,,ENSG00000130511,same,12179,11104,2201,3276,-0.8676128359277069,-0.5325001799855613
AM18,AM,,ENSG00000130513,different,12269,12292,2111,2088,-0.8873552227643646,-0.5258407587615599
AM21,AM,,ENSG00000130513,same,13248,12193,1132,2187,-1.6222809831336913,-0.9218092442728212
AM18,AM,,ENSG00000130517,different,9446,13047,4934,1333,-0.18109600612146615,-0.7569390176371433
AM21,AM,,ENSG00000130517,same,12074,11171,2306,3209,-0.8310769532668001,-0.5475604951221005
AM18,AM,,ENSG00000130518,different,14075,1991,263,12389,-3.812121844522876,0.5964840551789639
AM21,AM,,ENSG00000130518,same,13044,1580,1314,12798,-1.5491333103998814,1.2733923039935569
AM18,AM,,ENSG00000130520,different,4005,10137,10375,4243,0.30665280263617056,-0.22104263359767984
AM21,AM,,ENSG00000130520,same,8699,5675,5681,8705,-0.13816930570746244,0.25859254215473637
AM18,AM,,ENSG00000130522,different,2055,3218,12325,11162,0.7276921494055779,0.30435251003302977
AM21,AM,,ENSG00000130522,same,5247,3651,9133,10729,0.17611745650103483,0.42499496146627624
AM18,AM,,ENSG00000130529,different,5747,6787,8633,7593,0.20770227985210088,0.02170293080604324
AM21,AM,,ENSG00000130529,same,3532,3185,10848,11195,0.44964354833067777,0.5260746461998975
AM18,AM,,ENSG00000130544,different,12030,11916,2350,2464,-0.7742262175493657,-0.45154195634897487
AM21,AM,,ENSG00000130544,same,12533,11772,1847,2608,-1.0673833123389893,-0.7407965394897591
AM18,AM,,ENSG00000130558,different,4368,1202,9221,13155,0.27534099672746315,1.00679472350987
AM21,AM,,ENSG00000130558,same,7228,13910,7134,413,0.03582919032127463,-3.3445852539555623
AM18,AM,,ENSG00000130559,different,10768,9190,3612,5190,-0.40823466159545063,-0.1394181946971198
AM21,AM,,ENSG00000130559,same,8899,9160,5481,5220,-0.16392611473504548,-0.1850936837014885
AM18,AM,,ENSG00000130560,different,10194,11640,4186,2740,-0.2969281107982411,-0.40174995751558207
AM21,AM,,ENSG00000130560,same,9385,12828,4995,1552,-0.2320383692484631,-1.2732897105564227
AM18,AM,,ENSG00000130584,different,2547,2261,11832,12119,0.569402298181882,0.5117298142915385
AM21,AM,,ENSG00000130584,same,1599,12017,12780,2363,1.441343915481612,-0.8449645452025663
AM18,AM,,ENSG00000130589,different,524,232,13856,14148,2.768511021529129,3.1148444962809405
AM21,AM,,ENSG00000130589,same,274,365,14106,14015,4.479242164662784,4.068986595929778
AM18,AM,,ENSG00000130590,different,12401,11637,1978,2742,-0.96701984084158,-0.4015026295319668
AM21,AM,,ENSG00000130590,same,10190,11897,4190,2483,-0.3549607627108917,-0.7895759753360341
AM18,AM,,ENSG00000130592,different,7080,9452,7300,4928,0.07561049960071387,-0.16083037313140913
AM21,AM,,ENSG00000130592,same,10004,7915,4376,6465,-0.3218742945647435,-0.015420443639875714
AM18,AM,,ENSG00000130598,different,3394,12724,10985,1656,0.4014820268605481,-0.6408114887260616
AM21,AM,,ENSG00000130598,same,11127,12932,3253,1448,-0.5413673775544483,-1.3919908028057808
AM18,AM,,ENSG00000130635,different,121,4710,14247,9520,4.919197186502188,0.15879781695491957
AM21,AM,,ENSG00000130635,same,6441,14136,7165,219,0.03582919032127485,-4.167707491871483
AM18,AM,,ENSG00000130638,different,1830,8072,12550,6308,0.8416453327163742,-0.06125791161570859
AM21,AM,,ENSG00000130638,same,11111,10215,3269,4165,-0.5358141680023829,-0.34411692249847503
AM18,AM,,ENSG00000130640,different,8886,8745,5494,5635,-0.11040540502333851,-0.10684856896811823
AM21,AM,,ENSG00000130640,same,7989,5326,6391,9054,-0.05524815754588008,0.3119955770023317
AM18,AM,,ENSG00000130653,different,9964,11978,4416,2402,-0.2615743295865838,-0.46232434706165426
AM21,AM,,ENSG00000130653,same,9638,13797,4742,581,-0.2690253912071463,-2.9369272850423163
AM18,AM,,ENSG00000130669,different,6028,2883,8352,11497,0.17892466502072768,0.3608311506567894
AM21,AM,,ENSG00000130669,same,3109,2889,11271,11491,0.5647049462747553,0.6097709738555066
AM18,AM,,ENSG00000130684,different,2130,13185,12250,1195,0.6980320685497428,-0.814235135444811
AM21,AM,,ENSG00000130684,same,1799,3407,12581,10973,1.2463961762609332,0.47614869790324166
AM18,AM,,ENSG00000130695,different,6279,12568,8101,1812,0.15373767651068615,-0.5932291752211913
AM21,AM,,ENSG00000130695,same,5055,6903,9324,7477,0.20088843659177158,0.10626331144537726
AM18,AM,,ENSG00000130699,different,8654,10490,5726,3890,-0.08527685632296667,-0.25865828312656713
AM21,AM,,ENSG00000130699,same,11593,8981,2787,5399,-0.6637922869201702,-0.1596035262376736
AM18,AM,,ENSG00000130702,different,13316,1529,1064,12851,-1.9322544226809035,0.8059167937386459
AM21,AM,,ENSG00000130702,same,1240,933,13140,13446,1.867706431512948,2.2303235821016707
AM18,AM,,ENSG00000130703,different,9728,8687,4652,5693,-0.2216810809323535,-0.10255137099425227
AM21,AM,,ENSG00000130703,same,10611,8651,3769,5729,-0.42964681807357064,-0.11590859129127828
AM18,AM,,ENSG00000130706,different,5651,3301,8729,11079,0.21776451361794802,0.292268571372273
AM21,AM,,ENSG00000130706,same,4890,7016,9490,7364,0.22145052224146333,0.09310153236314189
AM18,AM,,ENSG00000130713,different,12165,10633,2215,3747,-0.837228146656233,-0.2740758202762219
AM21,AM,,ENSG00000130713,same,10688,9458,3692,4922,-0.44404167988902277,-0.2228490460639443
AM18,AM,,ENSG00000130714,different,2541,11440,11839,2940,0.5711168037588576,-0.3762394584345543
AM21,AM,,ENSG00000130714,same,12336,1493,2044,12887,-0.9354880549746407,1.3711212208388401
AM18,AM,,ENSG00000130717,different,10571,11116,3809,3264,-0.36932775011795993,-0.3271261484148962
AM21,AM,,ENSG00000130717,same,11676,7909,2704,6471,-0.6949345886377518,-0.014649069565010997
AM18,AM,,ENSG00000130724,different,3944,5376,10436,9004,0.31479823227661896,0.11697097894202368
AM21,AM,,ENSG00000130724,same,4094,5622,10286,8758,0.33758702788442907,0.2663334208137371
AM18,AM,,ENSG00000130725,different,7774,4283,6606,10097,0.006810603138817761,0.17975353235858282
AM21,AM,,ENSG00000130725,same,8100,5362,6280,9018,-0.06955130570429269,0.3061014289884305
AM18,AM,,ENSG00000130726,different,5613,8525,8767,5855,0.22162862753426982,-0.09176571426598734
AM21,AM,,ENSG00000130726,same,8326,6099,6054,8281,-0.0960266308768265,0.20315397249571188
AM18,AM,,ENSG00000130731,different,2187,6660,12193,7720,0.6819662561901074,0.0289440007776256
AM21,AM,,ENSG00000130731,same,2602,8751,11767,5622,0.7277068949589429,-0.12957236298471209
AM18,AM,,ENSG00000130733,different,3562,7954,10818,6426,0.3725289154219551,-0.05261220045443782
AM21,AM,,ENSG00000130733,same,12187,5753,2193,8627,-0.8714243017904502,0.24739279743374087
AM18,AM,,ENSG00000130734,different,12499,8605,1881,5775,-1.0396454887410518,-0.09604066138647527
AM21,AM,,ENSG00000130734,same,8279,2243,6101,12137,-0.09048725946012537,0.8345080627603454
AM18,AM,,ENSG00000130741,different,7062,5165,7318,9215,0.0769235801454391,0.13144269835001943
AM21,AM,,ENSG00000130741,same,8900,6009,5480,8371,-0.16410082659278835,0.21452716930551308
AM18,AM,,ENSG00000130748,different,5553,11834,8827,2546,0.2281458290577687,-0.43771696941101457
AM21,AM,,ENSG00000130748,same,9624,11566,4756,2814,-0.26787514594718065,-0.6698104192078178
AM18,AM,,ENSG00000130749,different,2286,5617,12094,8763,0.6490099874896353,0.09964039251172441
AM21,AM,,ENSG00000130749,same,4701,3462,9679,10918,0.2475394053226987,0.4627096495875911
AM18,AM,,ENSG00000130751,different,4368,14201,9221,172,0.27534099672746315,-2.5041671957675087
AM21,AM,,ENSG00000130751,same,13746,3999,557,9341,-2.7715257317363298,0.3558544641855299
AM18,AM,,ENSG00000130755,different,5437,8300,8943,6080,0.23989941812379545,-0.07569848875947915
AM21,AM,,ENSG00000130755,same,4724,2800,9656,11580,0.24417026791613772,0.6307320633019602
AM18,AM,,ENSG00000130758,different,2329,2849,12051,11531,0.6379110761121716,0.36448089502110115
AM21,AM,,ENSG00000130758,same,7813,7370,6567,7010,-0.03371174293180257,0.048586087191358374
AM18,AM,,ENSG00000130762,different,810,11416,13557,2964,1.8603034974486201,-0.3717168997438599
AM21,AM,,ENSG00000130762,same,99,14284,14276,89,5.5904180419989125,-5.001697540432554
AM18,AM,,ENSG00000130764,different,8325,10749,6055,3631,-0.051823746526045156,-0.2871252467165739
AM21,AM,,ENSG00000130764,same,8392,10036,5988,4343,-0.10401768816784163,-0.31641044464252666
AM18,AM,,ENSG00000130766,different,4155,10271,10225,4109,0.2877424631272172,-0.23335537393329986
AM21,AM,,ENSG00000130766,same,10007,9988,4373,4392,-0.32257124731447817,-0.30914438670180733
AM18,AM,,ENSG00000130768,different,4368,4558,9221,9694,0.27534099672746315,0.15879781695492
AM21,AM,,ENSG00000130768,same,10027,9212,4347,5164,-0.3267408890634338,-0.1916333311169637
AM18,AM,,ENSG00000130770,different,10327,10485,4053,3895,-0.32491333155320135,-0.2581622958405525
AM21,AM,,ENSG00000130770,same,8871,10484,5509,3896,-0.16072551995706963,-0.39268085005505604
AM18,AM,,ENSG00000130772,different,9589,9930,4791,4426,-0.2029201118657733,-0.2037722624297884
AM21,AM,,ENSG00000130772,same,11271,10958,3109,3422,-0.5776218673595772,-0.49582278885736875
AM18,AM,,ENSG00000130775,different,7793,8368,6587,6012,0.004548506965374344,-0.0805206790673978
AM21,AM,,ENSG00000130775,same,5273,5706,9107,8674,0.17281322956428724,0.25308041656807134
AM18,AM,,ENSG00000130779,different,6521,3520,7859,10860,0.1291909874900936,0.25997804947023795
AM21,AM,,ENSG00000130779,same,5803,8704,8577,5676,0.11050019135332434,-0.12425529907600641
AM18,AM,,ENSG00000130783,different,13249,6690,1131,7690,-1.8080750114601734,0.02755328367666743
AM21,AM,,ENSG00000130783,same,9203,12621,5170,1629,-0.20517890918252002,-1.2291080365356262
AM18,AM,,ENSG00000130787,different,1610,172,12770,14208,0.9926107895527503,3.463308858764873
AM21,AM,,ENSG00000130787,same,30,310,14350,14070,7.372707626674609,4.428482264272927
AM18,AM,,ENSG00000130803,different,2412,6354,11968,8026,0.606845499370646,0.050066537003736755
AM21,AM,,ENSG00000130803,same,11458,10070,2922,4310,-0.6268470812732234,-0.3215155703022754
AM18,AM,,ENSG00000130810,different,12984,12906,1396,1474,-1.3651166165853963,-0.6971260053716588
AM21,AM,,ENSG00000130810,same,1654,8618,12724,5761,1.379783591538636,-0.10980910816328232
AM18,AM,,ENSG00000130811,different,5319,8221,9061,6159,0.2524304925598484,-0.07096878097788828
AM21,AM,,ENSG00000130811,same,8317,7238,6063,7142,-0.0953474929338789,0.06468575574577518
AM18,AM,,ENSG00000130812,different,253,3097,14092,11280,3.9757807148685558,0.3238570632254163
AM21,AM,,ENSG00000130812,same,3766,2816,10609,11564,0.39839926970598305,0.627156486002924
AM18,AM,,ENSG00000130813,different,1902,1335,12478,13045,0.8069301465728236,0.9169798970308216
AM21,AM,,ENSG00000130813,same,1172,1217,13208,13163,1.9806345578174858,1.803816034800883
AM18,AM,,ENSG00000130816,different,10052,10579,4328,3801,-0.2747483424224697,-0.2673692215648087
AM21,AM,,ENSG00000130816,same,9351,8140,5029,6240,-0.22466962582223804,-0.04431075422995878
AM18,AM,,ENSG00000130818,different,9559,9433,4821,4947,-0.19762485530871832,-0.15974940010138372
AM21,AM,,ENSG00000130818,same,11600,12795,2780,1585,-0.6679988418370191,-1.240445580469907
AM18,AM,,ENSG00000130821,different,7022,4238,7358,10142,0.08052481974344028,0.18399837108006256
AM21,AM,,ENSG00000130821,same,1060,1610,13320,12767,2.250272858542232,1.2489392602690177
AM18,AM,,ENSG00000130826,different,7000,11195,7380,3185,0.08286983175506712,-0.3375214367467203
AM21,AM,,ENSG00000130826,same,7508,6302,6872,8078,0.006318490090369444,0.1782994238332547
AM18,AM,,ENSG00000130827,different,3433,4997,10947,9383,0.39298772738921883,0.14583640597855307
AM21,AM,,ENSG00000130827,same,4450,3510,9930,10870,0.28271784840535563,0.45327904795758656
AM18,AM,,ENSG00000130830,different,7048,6843,7332,7537,0.07820764740520403,0.017795366939282964
AM21,AM,,ENSG00000130830,same,7552,7564,6828,6816,-2.494608472778381e-4,0.025538332424360988
AM18,AM,,ENSG00000130844,different,12229,10493,2151,3887,-0.8653676270152761,-0.258780981273949
AM21,AM,,ENSG00000130844,same,13391,12231,989,2149,-1.8779697746294208,-0.9440167098286354
AM18,AM,,ENSG00000130856,different,12239,8576,2141,5804,-0.8736109252435611,-0.094204253394512
AM21,AM,,ENSG00000130856,same,7757,9885,6623,4495,-0.027134767343027555,-0.29244986210387847
AM18,AM,,ENSG00000130881,different,14338,2514,42,11866,-5.128381189323546,0.4398179682620764
AM21,AM,,ENSG00000130881,same,4195,1266,10185,13114,0.32055866725438786,1.6998088654028911
AM18,AM,,ENSG00000130921,different,3788,10922,10592,3458,0.33641657347923193,-0.3068657553938916
AM21,AM,,ENSG00000130921,same,12440,12419,1940,1960,-1.005309504472212,-1.0508868935382227
AM18,AM,,ENSG00000130935,different,3386,8064,10994,6316,0.40323820822360545,-0.06083346470447015
AM21,AM,,ENSG00000130935,same,3672,6629,10708,7751,0.4163638422001794,0.14127815819028822
AM18,AM,,ENSG00000130939,different,10961,8161,3419,6219,-0.45022393074766853,-0.06754391451909125
AM21,AM,,ENSG00000130939,same,10746,8851,3634,5529,-0.45054436482380744,-0.14308848838221166
AM18,AM,,ENSG00000130940,different,1362,1454,13018,12926,1.179763336745233,0.8515574319377031
AM21,AM,,ENSG00000130940,same,1873,3208,12507,11172,1.1789029721141553,0.5213876965106845
AM18,AM,,ENSG00000130943,different,14356,14024,23,351,-5.506018716797197,-1.715671300961221
AM21,AM,,ENSG00000130943,same,8441,13910,5935,413,-0.10856071901389995,-3.3445852539555623
AM18,AM,,ENSG00000130956,different,9880,4303,4499,10077,-0.24430590932616525,0.17853853600452219
AM21,AM,,ENSG00000130956,same,7295,7133,7085,7247,0.028505849515416237,0.07644422939789042
AM18,AM,,ENSG00000130958,different,2582,2433,11798,11947,0.5594844291553565,0.455473119910371
AM21,AM,,ENSG00000130958,same,10263,2810,4117,11570,-0.3694272881649838,0.6282267345986599
AM18,AM,,ENSG00000130962,different,9224,5909,5156,8471,-0.15208022700721235,0.07890501637508018
AM21,AM,,ENSG00000130962,same,3375,6995,11004,7384,0.4862219660480811,0.09546477960729938
